Band_ID,Adult_Color,HY_Color,Sex,Birth_Year,Known_Age,Banding_Age,Mother_ID,Father_ID,Banding_Date,Natal_NestKey,Last_Yr_Seen
2011.81827,,,U,1988,True,N,2011.81163,,07/04/88,88-O25.2,1988
2011.81828,,,U,1988,True,N,2011.81163,,07/04/88,88-O25.2,1988
2011.81829,,,U,1988,True,N,2011.81163,,07/04/88,88-O25.2,1988
2011.8183,,,U,1988,True,N,2011.81163,,07/04/88,88-O25.2,1988
2011.81831,,,M,1988,True,N,2011.81163,,07/04/88,88-O25.2,1989
2011.81832,,,U,1988,True,N,2011.81156,940.25725,07/04/88,88-O26.3,1988
2011.81833,,,U,1988,True,N,2011.81156,940.25725,07/04/88,88-O26.3,1988
2011.81834,,,U,1988,True,N,2011.81156,940.25725,07/04/88,88-O26.3,1988
2011.81835,,,U,1988,True,N,2011.81416,1560.04032,07/04/88,88-M26.1,1988
2011.81836,,,U,1988,True,N,2011.81416,1560.04032,07/04/88,88-M26.1,1988
2011.81837,,,U,1988,True,N,2011.81416,1560.04032,07/04/88,88-M26.1,1988
2011.81838,,,U,1988,True,N,2011.81416,1560.04032,07/04/88,88-M26.1,1988
2011.81839,,,U,1988,True,N,2011.81416,1560.04032,07/04/88,88-M26.1,1988
2011.8184,,,M,1987,False,AHY,,,06/18/89,,1990
2011.81841,,,U,1988,True,N,1560.04508,940.25721,07/04/88,88-M29.2,1988
2011.81842,,,U,1988,True,N,1560.04508,940.25721,07/04/88,88-M29.2,1988
2011.81843,,,U,1988,True,N,1560.04508,940.25721,07/04/88,88-M29.2,1988
2011.81844,,,U,1988,True,N,1560.04508,940.25721,07/04/88,88-M29.2,1988
2011.81845,,,U,1988,True,N,1560.04508,940.25721,07/04/88,88-M29.2,1988
2011.81846,,,U,1988,True,N,1560.04508,940.25721,07/04/88,88-M29.2,1988
2011.81847,,,F,1986,False,AHY,,,07/10/88,,1988
2011.8185,,,U,1988,True,N,2011.81312,1560.03059,07/08/88,88-O27.2,1988
2011.81851,,,U,1988,True,N,2011.81312,1560.03059,07/08/88,88-O27.2,1988
2011.81852,,,U,1988,True,N,2011.81312,1560.03059,07/08/88,88-O27.2,1988
2011.81853,,,U,1988,True,N,2011.81312,1560.03059,07/08/88,88-O27.2,1988
2011.81854,,,U,1988,True,N,2011.81312,1560.03059,07/08/88,88-O27.2,1988
2011.81855,,,U,1988,True,N,2011.81158,940.25076,07/08/88,88-N23.1,1988
2011.81856,,,U,1988,True,N,2011.81158,940.25076,07/08/88,88-N23.1,1988
2011.81857,,,U,1988,True,N,2011.81158,940.25076,07/08/88,88-N23.1,1988
2011.81858,,,U,1988,True,N,2011.81158,940.25076,07/08/88,88-N23.1,1988
2011.81859,,,U,1988,True,N,2011.81158,940.25076,07/08/88,88-N23.1,1988
2011.8186,,,U,1988,True,N,2011.81306,1560.04538,07/08/88,88-M21.2,1988
2011.81862,,,U,1988,True,N,2011.8131,1560.04536,07/01/88,88-M25.2,1988
2011.81863,,,U,1988,True,N,2011.8131,1560.04536,07/01/88,88-M25.2,1988
2011.81864,,,U,1988,True,N,2011.8131,1560.04536,07/01/88,88-M25.2,1988
2011.81865,,,U,1988,True,N,2011.8131,1560.04536,07/01/88,88-M25.2,1988
2011.81866,,,U,1988,True,N,2011.8131,1560.04536,07/01/88,88-M25.2,1988
2011.81867,,,M,1987,False,AHY,,,07/10/88,,1988
2011.81869,,,M,1987,False,AHY,,,07/01/88,,1990
2011.8187,,,M,1987,False,AHY,,,07/01/88,,1988
2011.81871,,,U,1988,True,N,1560.04507,,07/12/88,88-O23.3,1988
2011.81872,,,U,1988,True,N,1560.04507,,07/12/88,88-O23.3,1988
2011.81873,,,U,1988,True,N,1560.04278,2011.81867,07/13/88,88-N20.3,1988
2011.81874,,,U,1988,True,N,1560.04278,2011.81867,07/13/88,88-N20.3,1988
2011.81875,,,U,1988,True,N,1560.04278,2011.81867,07/13/88,88-N20.3,1988
2011.81877,,,U,1988,True,N,2011.8161,,07/15/88,88-M25.3,1988
2011.81878,,,U,1988,True,N,2011.8161,,07/15/88,88-M25.3,1988
2011.81879,,,U,1988,True,N,2011.81401,,07/15/88,88-M30.2,1988
2011.8188,,,U,1988,True,N,2011.81401,,07/15/88,88-M30.2,1988
2011.81881,,,U,1988,True,N,2011.81401,,07/15/88,88-M30.2,1988
2011.81882,,,U,1988,True,N,2011.81401,,07/15/88,88-M30.2,1988
2011.81883,,,U,1988,True,N,2011.81401,,07/15/88,88-M30.2,1988
2011.81884,,,U,1988,True,N,2011.81401,,07/15/88,88-M30.2,1988
2011.81886,,,U,1988,True,N,,970.269,07/23/88,88-O25.3,1988
2011.81887,,,U,1988,True,N,,970.269,07/23/88,88-O25.3,1988
2011.81888,,,U,1988,True,N,,970.269,07/23/88,88-O25.3,1988
2011.81889,,,U,1988,True,N,,970.269,07/23/88,88-O25.3,1988
2011.8189,,,U,1988,True,N,,970.269,07/23/88,88-O25.3,1988
2011.81891,,,U,1988,True,N,940.25071,,07/23/88,88-M20.3,1988
2011.81892,,,U,1988,True,N,940.25071,,07/23/88,88-M20.3,1988
2011.81893,,,U,1988,True,N,940.25071,,07/23/88,88-M20.3,1988
2020.39471,,,M,1991,False,SY,,,06/01/92,,1992
2020.3973,,,F,1988,False,AHY,,,05/23/90,,2013
2020.39731,,,M?,1989,False,AHY,,,05/23/90,,1990
2020.39732,,,F,1989,False,AHY,,,05/23/90,,1990
2020.39733,,,F,1988,False,AHY,,,05/24/90,,1990
2020.39734,,,F,1988,False,AHY,,,05/25/90,,1990
2020.39735,,,F?,1988,False,AHY,,,05/25/90,,1991
2020.39736,,,F,1988,False,AHY,,,05/25/90,,1990
2020.39737,,,F,1989,True,SY,,,05/25/90,,1990
2020.39738,,,F,1988,False,AHY,,,05/26/90,,1990
2020.39739,,,F,1988,False,AHY,,,05/26/90,,1990
2020.3974,,,F,1988,False,AHY,,,05/26/90,,1990
2020.39741,YG.,,M,1988,False,AHY,,,05/26/90,,1994
2020.39742,,,F,1988,False,AHY,,,05/26/90,,2011
2020.39743,,,F,1988,False,AHY,,,05/27/90,,1990
2020.39744,,,F,1988,False,AHY,,,05/27/90,,1991
2020.39745,,,F,1989,True,SY,,,05/27/90,,2011
2020.39746,,,F,1988,False,AHY,,,05/27/90,,1990
2020.39747,,,F,1988,False,AHY,,,05/27/90,,2011
2020.39748,,,M,1989,False,AHY,,,05/27/90,,1991
2020.39749,,,F,1988,False,AHY,,,05/28/90,,2011
2020.3975,,,F,1988,False,AHY,,,05/28/90,,1991
2020.39751,,,F,1989,False,AHY,,,05/28/90,,1990
2020.39752,,,M,1989,False,AHY,,,05/28/90,,1990
2020.39753,,,F,1988,False,AHY,,,05/28/90,,1990
2020.39754,,,F,1988,False,AHY,,,05/31/90,,1990
2020.39755,,,F,1989,True,SY,,,05/31/90,,2011
2020.39756,,,F,1988,False,AHY,,,06/02/90,,1990
2020.39757,,,F,1988,False,AHY,,,06/04/90,,1991
2020.39758,,,F,1988,False,AHY,,,06/05/90,,1992
2020.39759,,,F,1988,False,AHY,,,06/06/90,,1992
2020.3976,,,F,1988,False,AHY,,,06/06/90,,1991
2020.39761,,,M,1989,False,AHY,,,06/06/90,,2011
2020.39762,,,F,1989,True,SY,,,06/06/90,,2011
2020.39763,,,M,1989,False,AHY,,,06/06/90,,1990
2020.39764,,,F,1988,False,AHY,,,06/06/90,,2011
2020.39765,,,F,1988,False,AHY,,,06/06/90,,1990
2020.39766,,,F,1989,True,SY,,,06/08/90,,1990
2020.39767,,,F,1989,True,SY,,,06/08/90,,2011
2020.39768,,,F,1988,False,AHY,,,06/02/90,,2011
2020.39769,,,F,1988,False,AHY,,,06/08/90,,2011
2020.3977,,,F,1989,True,SY,,,06/08/90,,2011
2020.39771,,,F,1989,True,SY,,,06/09/90,,1990
2020.39772,,,F,1989,True,SY,,,06/09/90,,2011
2020.39773,,,F,1988,False,AHY,,,06/11/90,,1991
2020.39774,,,F,1989,True,SY,,,06/12/90,,2011
2020.39775,,,M,1989,False,AHY,,,06/12/90,,1990
2020.39776,,,F,1989,True,SY,,,06/12/90,,1990
2020.39777,,,M,1989,False,AHY,,,06/14/90,,2011
2020.39778,,,F,1989,True,SY,,,06/16/90,,1990
2020.39779,,,F,1989,True,SY,,,06/16/90,,1990
2020.3978,,,M,1989,False,AHY,,,06/18/90,,1993
2020.39781,,,F,1988,False,AHY,,,06/02/90,,2011
2020.39782,,,M,1989,False,AHY,,,06/02/90,,1992
2020.39783,,,U,1990,True,N,2021.76309,2011.8184,06/26/90,90-O29.1,1990
2020.39784,,,U,1990,True,N,2021.76309,2011.8184,06/26/90,90-O29.1,1990
2020.39785,,,U,1990,True,N,2021.76309,2011.8184,06/26/90,90-O29.1,1990
2020.39786,,,U,1990,True,N,2021.76309,2011.8184,06/26/90,90-O29.1,1990
2020.39787,,,U,1990,True,N,2021.76309,2011.8184,06/26/90,90-O29.1,1990
2020.39788,,,U,1990,True,N,2021.76309,2011.8184,06/26/90,90-O29.1,1990
2020.39789,,,F,1989,True,SY,,,06/26/90,,1991
2020.3979,,,F,1988,False,AHY,,,06/27/90,,1990
2020.39791,,,M,1989,False,AHY,,,06/27/90,,1990
2020.39792,,,U,1990,True,N,940.2576,2021.76228,06/27/90,90-L19.1,1990
2020.39793,,,U,1990,True,N,940.2576,2021.76228,06/27/90,90-L19.1,1990
2020.39794,,,U,1990,True,N,940.2576,2021.76228,06/27/90,90-L19.1,1990
2020.39795,,,M,1989,False,AHY,,,06/29/90,,1990
2020.39796,,,F,1989,True,SY,,,06/29/90,,1990
2020.39797,,,M?,1989,False,AHY,,,07/02/90,,1990
2020.39798,,,M,1989,False,AHY,,,07/02/90,,1990
2020.39799,GB.,,M,1989,False,AHY,,,07/02/90,,1993
2020.398,,,M,1989,False,AHY,,,07/02/90,,1990
2021.76008,,,M,1988,False,AHY,,,06/23/89,,1989
2021.76009,,,M,1988,False,AHY,,,06/23/89,,1989
2021.7607,,,F,1990,False,AHY,,,05/29/91,,1991
2021.76084,,,M,1989,False,AHY,,,06/24/91,,1991
2021.76201,,,U,1988,False,AHY,,,05/09/89,,1989
2021.76202,,,U,1988,False,AHY,,,05/09/89,,1989
2021.76203,,,U,1988,False,AHY,,,05/09/89,,1989
2021.76204,,,M,1988,False,AHY,,,05/09/89,,1990
2021.76205,,,U,1988,False,AHY,,,05/09/89,,1989
2021.76206,,,M,1988,False,AHY,,,05/09/89,,1990
2021.76207,,,M,1988,False,AHY,,,05/09/89,,1991
2021.76208,,,U,1988,False,AHY,,,05/09/89,,1989
2021.76209,,,F,1988,True,SY,,,05/09/89,,1989
2021.7621,,,U,1988,False,AHY,,,05/09/89,,1989
2021.76211,,,U,1988,False,AHY,,,05/09/89,,1989
2021.76212,,,F,1988,True,SY,,,05/01/89,,1989
2021.76213,,,U,1988,False,AHY,,,05/01/89,,1989
2021.76214,,,U,1988,False,AHY,,,05/01/89,,1989
2021.76215,,,U,1988,False,AHY,,,05/01/89,,1989
2021.76216,,,U,1988,False,AHY,,,05/01/89,,1989
2021.76217,,,U,1988,False,AHY,,,05/01/89,,1989
2021.76218,,,U,1988,False,AHY,,,05/01/89,,1989
2021.76219,,,F,1988,True,SY,,,05/01/89,,1989
2021.7622,NY.,,F,1987,False,AHY,,,05/12/89,,1994
2021.76221,,,F,1988,True,SY,,,05/12/89,,1989
2021.76222,,,M,1988,False,AHY,,,05/03/89,,1991
2021.76223,,,U,1987,False,AHY,,,05/03/89,,1989
2021.76224,,,F,1987,False,AHY,,,05/03/89,,1990
2021.76225,,,F,1988,True,SY,,,05/31/89,,2011
2021.76226,,,M,1988,False,AHY,,,05/31/89,,1989
2021.76227,,,F,1987,False,AHY,,,05/31/89,,1989
2021.76228,,,M,1988,False,AHY,,,05/31/89,,1990
2021.76229,,,F,1988,True,SY,,,06/03/89,,1989
2021.7623,,,M,1987,False,AHY,,,06/17/89,,1989
2021.76231,,,F,1988,True,SY,,,06/24/89,,1989
2021.76232,,,F,1987,False,AHY,,,06/26/89,,1989
2021.76233,,,M,1987,False,AHY,,,07/15/89,,1989
2021.76234,,,U,1988,False,AHY,,,07/01/90,,1990
2021.76235,,,F,1988,False,AHY,,,05/01/90,,1990
2021.76236,,,F,1989,True,SY,,,05/31/90,,1990
2021.76237,,,M,1989,False,AHY,,,05/31/90,,1991
2021.76238,,,M?,1988,False,AHY,,,06/01/90,,1990
2021.76239,WN.,,M,1989,False,AHY,,,06/01/90,,1993
2021.7624,,,M,1989,False,AHY,,,06/01/90,,1990
2021.76241,,,M,1989,False,AHY,,,06/01/90,,1990
2021.76242,,,M,1989,False,AHY,,,06/01/90,,1990
2021.76243,,,M,1989,False,AHY,,,06/01/90,,1990
2021.76244,,,F,1988,False,AHY,,,06/01/90,,1991
2021.76245,,,M,1989,False,AHY,,,06/01/90,,1990
2021.76246,,,F,1989,True,SY,,,06/01/90,,1990
2021.76247,,,F,1988,False,AHY,,,06/01/90,,1990
2021.76248,,,M,1989,False,AHY,,,06/01/90,,1990
2021.76249,,,F,1988,False,AHY,,,06/01/90,,1990
2021.7625,,,M,1989,False,AHY,,,06/03/90,,1990
2021.76251,,,M?,1989,False,AHY,,,06/03/90,,1991
2021.76252,,,M,1989,False,AHY,,,06/12/90,,1990
2021.76253,,,M,1989,False,AHY,,,06/12/90,,1990
2021.76254,,,M?,1989,False,AHY,,,06/02/90,,1990
2021.76255,,,M?,1989,False,AHY,,,06/12/90,,1990
2021.76256,,,M,1989,False,AHY,,,06/14/90,,1990
2021.76257,,,M,1989,False,AHY,,,06/21/90,,1990
2021.76258,,,M,1989,False,AHY,,,06/21/90,,1990
2021.7626,,,M,1989,False,AHY,,,07/19/90,,1990
2021.76261,,,M?,1989,False,AHY,,,05/05/91,,1991
2021.76262,,,U,1989,False,AHY,,,05/06/91,,1991
2021.76263,,,U,1989,False,AHY,,,05/06/91,,1991
2021.76264,,,F,1989,False,AHY,,,05/06/91,,1992
2021.76265,,,U,1989,False,AHY,,,05/06/91,,1991
2021.76266,,,U,1989,False,AHY,,,05/06/91,,1991
2021.76267,,,U,1989,False,AHY,,,05/06/91,,1991
2021.76268,,,F,1990,True,SY,,,05/06/91,,1991
2021.76269,,,U,1989,False,AHY,,,05/06/91,,1991
2021.7627,,,U,1989,False,AHY,,,05/06/91,,1991
2021.76271,,,F,1989,False,AHY,,,05/06/91,,1991
2021.76272,,,F,1990,True,SY,,,05/06/91,,1991
2021.76273,,,F,1990,True,SY,,,05/06/91,,1991
2021.76274,,,F,1990,True,SY,,,05/06/91,,1991
2021.76275,,,F,1990,True,SY,,,05/06/91,,1991
2021.76276,,,M,1989,False,AHY,,,05/06/91,,1992
2021.76277,,,M,1989,False,AHY,,,05/29/91,,1992
2021.76278,,,M?,1989,False,AHY,,,05/29/91,,1991
2021.76279,GW.,,M,1989,False,AHY,,,05/29/91,,1996
2021.7628,YB.,,M,1989,False,AHY,,,05/29/91,,1996
2021.76281,LR.,,F,1990,True,SY,,,06/24/91,,1993
2021.76282,,,M,1989,False,AHY,,,06/24/91,,1991
2021.76283,,,F,1990,True,SY,,,06/24/91,,1991
2021.76284,,,F,1990,True,SY,,,06/24/91,,1991
2021.76285,,,F,1990,False,AHY,,,06/02/92,,1992
